ein,name,street,city,state,zip,affiliation,deductibility,activity,organization,tax_period,asset_cd,income_cd,filing_req_cd,acct_pd,asset_amt,income_amt,revenue_amt,elf,tax_pd,subseccd,totrevnue,totliabend,filedf990tcd,gftgrntsrcvd170,grsrcptsrelated170,exceeds1pct509,grsinc509
10951433,ROTARY CLUB OF FLAGLER BEACH INC,PO BOX 2005,FLAGLER BEACH,FL,32136-2005,3,1,0,1,201706,3,3,1,6,81951,99815,84958,Y,201606,3,60468,195,N,0,0,0,150
10957670,GRANBURY WINE WALK,PO BOX 834,GRANBURY,TX,76048-0834,3,1,0,1,201612,3,4,1,12,26344,130810,130810,Y,201512,3,130990,0,N,0,0,0,0
10964993,SOCIETY OF ST VINCENT DE PAUL,221 E MAIN ST,SAFFORD,AZ,85546-2051,9,1,0,5,201609,4,4,1,9,259589,181512,181512,N,201509,3,145081,54806,N,0,0,0,0
10972949,NORTH TEXAS LATIN AMERICAN PHYSICIANS ASSOCIATION,8230 WALNUT HILL LN STE 804,DALLAS,TX,75231-4409,3,2,0,1,201606,3,2,2,6,96069,21981,15595,N,201606,6,15595,0,N,0,0,0,0
10973916,CONNECTICUT ASSOCIATION F,184 BURBANK RD,SUTTON,MA,01590-2437,3,1,0,1,2,2,3,1,12,24849,79201,79201,N,201512,3,60174,0,N,0,0,0,0
10974882,FAITH & DREAMS INC,PO BOX 32463,COLUMBUS,OH,43232-0463,3,1,0,1,201612,2,4,1,12,13947,401344,401344,Y,201512,3,327472,34187,N,0,0,0,0
10974983,MUSIC KITCHEN - FOOD FOR,C/O HOLY TRINITY,NEW YOR,NY,10023-0000,3,1,0,1,2,1,2,2,12,4953,12150,12150,Y,201512,3,25680,0,N,0,0,0,0
10976638,ALLIANCE,1410 N GRANT ST STE B305,DENVER,CO,80203-1855,3,1,0,1,201606,4,5,1,6,499997,690811,690811,Y,201606,3,69066,131204,N,0,0,0,809
16004776,COUNCIL OF INDEPENDENT COLLEGES,ONE DUPONT CIR NW,WASHINGTON,DC,20036-1110,3,1,161180059,1,201606,9,8,1,6,62996932,15197767,15197767,Y,201506,3,1781315,18102114,Y,0,0,0,5513866
16009240,UNITED MID-COAST CHARITIE,87 ELM ST STE 20,CAMDEN,ME,04843-1959,3,1,927602000,1,2,6,6,1,9,4228500,4368330,646494,Y,201509,3,0,15752,N,1951102,0,0,0
16012799,SOUTH BERWICK CEMETERY AS,PO BOX 245,SOUTH B,ME,03908-0245,3,1,0,1,2,4,4,1,12,351302,287893,17235,Y,201512,13,20700,0,N,0,0,0,0
16019063,AMERICAN LEGION POST 0053,PO BOX 441,DEXTER,ME,04930-0441,9,1,907908000,1,2,4,3,1,5,125479,84971,19471,N,201605,19,15787,0,N,0,0,0,0
16019419,NATIONAL TREASURY EMPLOYE,379 VAN BUREN RD,LIMESTO,ME,04750-6431,9,2,263000000,5,2,4,3,1,12,144140,56214,56214,N,201512,5,57411,0,N,0,0,0,0
16022815,ISLAND HEALTH & WELLNESS,AIRPORT ROAD,DEER IS,ME,04627-0000,3,1,150179000,1,2,6,4,1,7,1932678,174404,174404,Y,201507,3,104062,4305,N,645209,104062,0,0
16023909,AMERICAN POSTAL WORKERS U,PO BOX 1233,BANGOR,ME,04402-1233,9,2,538000000,5,2,0,0,2,12,0,0,0,N,201512,5,36833,1111,N,0,0,0,0
16024421,MOUNT DESERT MEDICAL CENT,PO BOX 926,NE HARB,ME,04662-0926,3,1,154150179,1,2,6,4,1,6,1965940,385418,89935,Y,201606,3,14040,0,N,0,0,0,0
16196051,INTERNATIONAL BROTHERHOOD OF TEAMSTERS VOLUNTARY BENEFITS TRUST,25 LOUISIANA AVE NW,WASHINGTON,DC,20001-2130,3,2,0,2,201612,8,8,1,12,20753577,46943517,46943517,Y,201512,9,43775380,763125,N,0,0,0,0
20155643,LAKES REGION CHAMBER OF C,383 S MAIN ST,LACONIA,NH,03246-3723,3,2,200213403,1,2,4,4,1,12,310874,274474,148517,Y,201512,6,137854,188409,Y,0,0,0,0
20190763,FRATERNAL ORDER OF EAGLES,36 S MAIN ST,CONCORD,NH,03301-4817,9,2,260000000,5,2,4,5,1,5,468994,734196,248937,Y,201605,8,18303,8,N,0,0,0,0
20216783,NEW HAMPSHIRE LODGING AND,16 CENTRE STREET,CONCORD,NH,03301-6321,3,2,200000000,1,2,5,5,1,12,585484,674762,643335,Y,201512,6,382962,644126,N,0,0,0,0
20222174,PHILLIPS EXETER ACADEMY,20 MAIN ST,EXETER,NH,03833-2438,3,1,30319349,1,2,9,9,1,6,1508967364,487310046,192251642,Y,201506,3,56966864,146978469,Y,112816693,268617565,0,0
20222239,TILTON SCHOOL,30 SCHOOL ST,TILTON,NH,03276-5750,3,1,46030000,1,2,8,8,1,6,43034501,34197034,15758938,Y,201606,3,13826287,24578601,N,9348440,58833966,0,0
20222241,VNA HOME HEALTH & HOSPICE,1070 HOLT AVE UN,MANCHES,NH,03109-5603,3,1,603994000,1,2,7,8,1,6,8254875,16883991,16609699,Y,201506,3,16625380,3950612,N,0,0,0,283157
20265328,DUBLIN COMMUNITY PRE SCHO,1281 MAIN STREET,DUBLIN,NH,03444-8245,3,1,32000000,1,2,3,4,1,6,65690,105034,103802,N,201606,3,103802,3806,N,0,0,0,0
20269753,NEW HAMPSHIRE RETAIL ASSO,48 GRANDVIEW ROA,BOW,NH,03304-3406,3,2,200000000,1,2,4,4,1,12,298122,317947,317947,Y,201512,6,57909,1154,N,0,0,0,0
20313779,SOUTHERN NEW HAMPSHIRE BU,PO BOX 495,LONDOND,NH,03053-0495,3,2,0,1,2,3,3,1,12,34504,56383,44073,Y,201512,6,39136,0,N,0,0,0,0
20315706,HOME CARE ASSOCIATION OF,8 GREEN ST,CONCORD,NH,03301-4012,3,1,603179149,1,2,5,4,1,12,599981,406967,384688,Y,201512,3,371918,79595,N,0,0,0,0
20333762,NEW HAMPSHIRE BAR FOUNDAT,2 PILLSBURY STRE,CONCORD,NH,03301-3523,3,1,602000000,1,2,6,6,1,5,2073350,1099610,1086538,N,201505,3,0,24950,N,5415297,0,0,0
20348709,NORTH COUNTRY CHAMBER PLA,PO BOX 865,FRANCON,NH,03580-0865,3,1,90119000,1,2,6,5,1,12,1175241,805011,244396,Y,201512,3,26130,1866,N,0,0,0,193889
20358675,ROTARY INTERNATIONAL,PO BOX 451,LONDOND,NH,03053-0451,9,2,319000000,5,2,1,2,2,6,2662,21542,19727,Y,201606,4,5095,1014,N,0,0,0,0
20360128,AMERICAN YOUTH FOOTBALL I,PO BOX 306,HUDSON,NH,03051-0306,9,1,317000000,1,2,3,3,1,12,29955,96142,73820,Y,201512,3,39862,156,N,0,0,0,0
20372791,MILFORD ELEMENTARY PTO,80 HERON POND RD,MILFORD,NH,03055-3245,3,1,35059927,1,2,0,0,2,6,0,0,0,N,201506,3,59161,0,N,0,0,0,0
20400660,QUAYSIDE YACHT CLUB INC,PO BOX 1539,CENTER,NH,03226-1539,3,2,288318000,1,2,4,4,1,12,136001,144623,144623,N,201512,7,142028,0,N,0,0,0,0
20428596,NEW HAMPSHIRE CONGRESS OF,275 MAMMOTH RD,LONDOND,NH,03053-3004,9,1,35000000,1,2,3,3,1,7,27786,92494,48781,Y,201607,3,48781,0,N,0,0,0,4
20434887,HARRY ALAN GREGG FOUNDATI,1 VERNEY DR,GREENFI,NH,03047-5000,3,1,150000000,1,2,6,4,1,6,4272126,348799,326684,Y,201506,3,0,26815,N,92980,0,0,0
20445258,LEADERSHIP SEACOAST,PO BOX 131,PORTSMO,NH,03802-0131,3,1,149200000,1,2,3,3,1,8,48705,79659,79659,Y,201508,3,69881,0,N,0,0,0,0
20453688,GOFFSTOWN NETWORK INC,PO BOX 603,GOFFSTO,NH,03045-0603,3,1,0,1,2,3,3,2,6,36212,35402,35402,N,201506,3,31441,0,N,0,0,0,0
20458013,HOLY TRINITY ENDOWMENT TR,62 PLEASANT ST,LACONIA,NH,03246-3420,3,1,922000000,2,2,6,4,1,5,1105351,384736,85560,N,201505,3,0,0,N,181023,0,0,0
20465562,HUDSON YOUTH SOCCER ASSOC,PO BOX 44,HUDSON,NH,03051-0044,3,1,0,5,2,3,3,1,6,55739,95515,88813,N,201506,3,57328,0,N,0,0,0,52
20480822,GREATER LACONIA TRANSIT A,719 N MAIN ST,LACONIA,NH,03246-2741,3,1,429000000,1,2,3,2,2,6,52587,21247,21247,Y,201606,3,32793,47969,N,0,0,0,13
20489972,VALLEY VISION,PO BOX 1765,NORTH C,NH,03860-1765,3,1,0,1,2,3,4,1,12,56576,171733,171733,Y,201512,3,154370,0,N,721202,13804,0,0
20490723,WINTER CENTER FOR INDIGEN,PO BOX 328,HANOVER,NH,03755-0328,3,1,119000000,1,2,4,3,1,6,140425,88314,88314,N,201506,3,85091,0,N,250088,11200,0,0
20499294,PORTSMOUTH FIRE FIGHTERS,170 COURT ST,PORTSMO,NH,03801-4416,3,1,0,1,2,3,3,2,12,39714,49670,49670,Y,201512,3,34360,0,N,159798,39,0,0
20502848,FRANKLIN OPERA HOUSE REST,PO BOX 172,FRANKLI,NH,03235-0172,3,1,0,1,2,3,4,1,6,82315,104247,104247,N,201506,3,107301,22918,N,0,0,0,1439
20514616,TRUSTEES OF DARTMOUTH COL,6068 BLUNT ALUMN,HANOVER,NH,03755-3548,9,1,46000000,1,2,0,0,2,6,0,0,0,Y,201606,3,30889,0,N,0,0,0,0
20519230,NH WINGS OF HOPE FOUNDATI,52 PLEASANT ST,CONCORD,NH,03301-3925,3,1,0,1,2,2,3,2,12,22788,25626,21814,Y,201512,3,6948,0,N,373769,0,0,0
20521681,RED RIVER THEATRES INC,11 SOUTH MAIN ST,CONCORD,NH,03301-4846,3,1,0,1,2,6,6,1,6,1394153,1055097,991280,N,201506,3,271577,390922,N,0,0,108922,251577
20526791,MONADNOCK COLLABORATIVE,105 CASTLE ST,KEENE,NH,03431-3307,3,1,0,1,2,5,5,1,6,588873,713375,713375,Y,201606,3,0,36200,N,3571778,0,0,0
20527913,BROOKLINE PARENT TEACHER,PO BOX 68,BROOKLI,NH,03033-0068,3,1,0,1,2,3,3,2,6,49434,26226,26226,Y,201606,3,24570,0,N,0,0,0,63
20542304,SONOMA COUNTY MEDICAL ASSOCIATION ALLIANCE FOUNDATION INC,PO BOX 1388,SANTA ROSA,CA,95402-1388,3,1,0,1,201606,4,4,1,6,136320,173820,173820,Y,201506,3,106077,0,N,0,0,0,518
20549245,ISLAND HOUSING TRUST CORP,PO BOX 779,WEST TI,MA,02575-0779,3,1,0,1,2,8,6,1,12,11941251,4419955,4419955,Y,201512,3,166313,1386095,N,0,0,0,2219
20551043,YOUNG ENTREPRENEURS ORGANIZATION,PO BOX 235752,HONOLULU,HI,96823-3512,9,0,0,1,201606,4,4,1,6,122795,101950,101950,Y,201506,3,91305,350,N,0,0,0,329
20556883,MA KA HANA KA IKE BUILDING PROGRAM,PO BOX 968,HANA,HI,96713-0968,3,1,0,1,201606,5,6,1,6,572501,1110071,1110071,N,201506,3,322,262359,N,0,0,0,1546
20567125,POLISTES FOUNDATION,133 WASHINGTON S,BELMONT,MA,02478-3558,3,1,0,1,2,3,4,1,12,77049,118276,118276,N,201512,3,0,0,N,1351921,0,0,0
20567158,WESTSIDE AFFORDABLE HOUSING INC,230 JOHN WESLEY DOBBS AVE NE,ATLANTA,GA,30303-2429,3,1,0,1,201706,8,6,1,6,38624533,2074909,1510235,Y,201606,3,15357,2794671,N,0,0,0,0
20568838,CR WORKS INC,2108 JEFFERSON STREET,GARY,IN,46407-3000,3,1,0,1,201612,6,4,1,12,1898339,233031,233031,N,201512,3,0,76800,N,0,0,0,340555
20570419,SENIOR HOPE COUNSELING IN,301 SOUTH ALLEN,ALBANY,NY,12208-2070,3,1,0,1,2,3,4,1,12,59271,399808,399808,Y,201512,3,277883,90552,N,0,0,0,303
20576475,PATRICK DWYER MEMORIAL SC,16 ELM AVE,SMITHTO,NY,11787-3508,3,1,0,1,2,2,1,2,12,14438,18,18,Y,201512,3,3891,0,N,0,0,0,578
20582095,WORLDLINK INTERNATIONAL MINISTRIES,PO BOX 80202,VALLEY FORGE,PA,19484-0202,3,1,0,1,201706,2,5,1,6,22991,543157,543157,Y,201606,3,0,24636,N,0,0,0,62
20589126,SNOW SHOE RAILS TO TRAILS ASSOCIATION,PO BOX 314,CLARENCE,PA,16829-0314,3,1,0,1,201612,1,4,1,12,6133,111758,82316,Y,201512,3,76584,0,N,0,0,0,0
20590846,NGBSA INC,PO BOX 793,SUWANEE,GA,30024-0793,3,1,0,1,201607,3,4,1,7,86866,194607,194607,N,201207,3,286134,0,N,0,0,0,2183
20592604,HIGH PLAINS LAND CONSERVANCY,PO BOX 305,HOLYOKE,CO,80734-0305,3,1,0,1,201612,6,3,1,12,1038265,92529,92529,Y,201512,3,37387,0,N,311644,38444,0,0
20599980,JEFF ANDLER MINISTRIES,7410 APPLE CREEK DR,MINT HILL,NC,28227-5239,3,1,0,1,201612,4,4,1,12,201311,140944,140944,Y,201512,3,0,0,N,684574,0,0,0
20615986,CHAMPIONS FOR EDUCATION INC,4201 CONGRESS ST STE 420,CHARLOTTE,NC,28209-4623,3,1,0,1,201608,7,8,1,8,6059202,14267304,14267304,Y,201508,3,9423970,2258306,Y,0,0,0,264649
20624139,DANCE THEATRE OF TAMPA INC,10701 CROSS CREEK BLVD,TAMPA,FL,33647-4035,3,1,0,1,201612,1,3,1,12,7466,50493,50493,Y,201512,3,73959,24050,N,0,0,0,0
20628726,SARAH BETH MCCOY FDN,5422 SE ROAD 125,EASTON,MO,64443-0000,3,1,0,1,201612,4,2,2,12,143638,20317,12320,Y,201512,3,12871,0,N,70570,0,0,7970
20628861,FEDERAL BAR ASSOCIATION OKLAHOMA CITY CHAPTER,100 N BROADWAY AVE STE 3300,OKLAHOMA CITY,OK,73102-8831,3,2,0,1,201612,3,3,2,12,72792,40509,40509,Y,201512,6,25300,0,N,0,0,0,0
20643141,AMERICAN LEGION JESSE THOMAS POST 495 DEPARTMENT OF PENNSYLVANIA INC,575 STATE ROUTE 239,SHICKSHINNY,PA,18655-2936,3,1,0,1,201512,5,2,2,12,794671,24977,17773,Y,201512,19,0,0,N,0,0,0,0
20644992,TROY NEIGHBORHOOD REDEVELOPMENT CORPORATION,315 N MAIN ST,TROY,NC,27371-3017,3,1,0,1,201512,5,3,2,12,875594,32878,32878,N,201512,3,32800,6480,N,0,0,0,0
20645505,ELASTIC ARTS FOUNDATION,3429 W DIVERSEY AVE 208,CHICAGO,IL,60647-1220,3,1,0,1,201608,4,4,1,8,139116,151467,151467,N,201508,3,144668,2950,N,243914,53072,0,0
20656066,HEARTLAND HEALTH CARE FUND,3001 METRO DR STE 500,BLOOMINGTON,MN,55425-1617,3,2,0,2,201612,8,8,1,12,33963594,35307070,29374236,Y,201512,9,26510554,364803,N,0,0,0,0
20657613,ROME-FLOYD CANCER INITIATIVE INC,111 BRIDGEPOINT PLZ STE 120,ROME,GA,30161-3056,3,1,0,1,201612,3,3,2,12,28244,29290,29290,Y,201512,3,19264,7250,N,0,0,0,0
20658994,BOXBERRY SCHOOL,PO BOX 2037,NORWAY,ME,04268-2037,3,1,0,1,2,3,4,1,6,47113,100778,100778,N,201506,3,0,16799,N,0,0,0,0
20663534,CABRINI HOUSING DEVELOPME,220 EAST 19TH ST,NEW YOR,NY,10003-2600,9,1,31150120,5,2,8,5,1,12,13015760,694253,694253,Y,201512,3,688297,12133712,N,0,0,0,28563
20667621,PAC2 CENTER,711 N COLORADO AVE,HASTINGS,NE,68901-4462,3,1,0,1,201707,4,5,1,7,298493,708296,704233,Y,201607,3,597621,6132,N,0,0,0,587
20688337,FRAM CQ,1308 SARTORI AVE STE 208,TORRANCE,CA,90501-2754,3,1,0,1,201604,5,6,1,4,849145,1602857,1549374,N,201504,3,556314,277150,N,0,0,0,1641
20690783,HOLY FAMILY SPECIAL NEEDS FOUNDATION,424 N BROADWAY AVE,WICHITA,KS,67202-2310,9,1,31150120,5,201606,7,4,1,6,7754403,252221,245853,Y,201506,3,0,95305,N,0,0,0,0
20692487,FRENCH BILINGUAL ASSOCIATION,PO BOX 6864,BELLEVUE,WA,98008-0864,3,1,0,1,201606,4,3,1,6,132542,64142,64142,N,201506,3,66322,1079,N,0,0,951,1231
20699665,TEXAS TORAH INSTITUTE,6506 FRANKFORD RD,DALLAS,TX,75252-5845,3,1,0,1,201412,6,6,13,12,3113849,1361472,1360191,N,201312,3,0,1721108,N,0,0,0,0
20726554,SC HUNTERS AND LANDOWNERS FOR THE HUNGREY,507 AMELIA AVE,SPARTANBURG,SC,29302-4325,3,1,0,1,201612,3,4,1,12,97683,111097,106083,N,201512,3,77636,0,N,299351,0,0,0
20726918,MONTOUR VALLEY FIREMENS RELIEF FUND,111 PINE ST,IMPERIAL,PA,15126-1142,3,1,0,1,201612,4,3,1,12,131484,53293,53293,Y,201512,3,0,0,N,264372,0,0,0
20727462,HOPE FAITH MINISTRIES INC,705 VIRGINIA AVE,KANSAS CITY,MO,64106-1744,3,1,0,1,201612,6,6,1,12,1629939,1703027,1433833,Y,201512,3,0,419597,N,6218523,0,0,0
20728496,CONNECTICUT FREEMASONS FO,69 MASONIC AVE,WALLING,CT,06492-0000,3,1,0,1,2,6,5,1,2,2195910,534127,161571,Y,201602,3,0,0,N,0,0,0,389771
20743542,WOMEN OF COLOR FOUNDATION,50 PUBLIC SQUARE,CLEVELAND,OH,44113-2202,3,1,0,1,201612,1,4,1,12,7583,101219,101219,Y,201512,3,91751,5193,N,483105,0,0,0
20746497,SHAPING DESTINY,11900 JOLLYVILLE RD UNIT 200700,AUSTIN,TX,78720-5029,3,1,0,1,201612,3,3,1,12,42772,77191,77191,Y,201512,3,57911,0,N,381652,8749,0,0
20751474,OHIO ALLIANCE OF DIRECT SUPPORT PROFESSIONALS,PO BOX 8127,CINCINNATI,OH,45208-0127,3,1,0,1,201612,4,4,1,12,204691,341519,341519,N,201512,3,140963,9006,N,901706,0,0,0
20755960,SOUTH BEACH NURSING AND REHABILITATION CENTER INC,1800 NE 168 ST SUITE 200,NORTH MIAMI BEACH,FL,33162-3023,3,1,0,1,201512,6,8,1,12,3416753,15278295,15278295,Y,201512,3,15141196,-1909175,N,0,0,0,7631
20758897,COLORADO CIVIC ENGAGEMENT ROUNDTABLE,PO BOX 1620,DENVER,CO,80201-1620,3,1,0,1,201606,5,6,1,6,947274,1246991,1246991,Y,201506,3,0,22617,N,7718189,0,0,0
20785420,MEMPHIS ARTS COLLECTIVE PARTNERSHIP,PO BOX 111407,MEMPHIS,TN,38111-1148,3,1,0,1,201612,0,0,2,12,0,0,0,Y,201512,3,12477,0,N,0,0,0,0
20804081,GENEVA CONCOURS DELEGANCE NFP,202 CAMPBELL ST STE 1A,GENEVA,IL,60134-2773,3,1,0,1,201612,1,3,1,12,4470,73680,18367,Y,201512,3,15776,0,N,0,0,0,0
26008376,FREE & ACCEPTED MASONS OF,351 MIDDLE ST,PORTSMO,NH,03801-5009,9,1,36000000,5,2,6,3,2,12,1037240,25059,25059,N,201512,10,0,0,N,0,0,0,0
26012635,NEW HAMPSHIRE 4-H ASSOCIA,315 DANIEL WEBST,BOSCAWE,NH,03303-2410,9,1,0,1,2,4,2,2,12,392795,15572,13202,N,201512,3,0,0,N,1,0,0,0
26036723,NORTH COUNTRY COMMUNITY T,PO BOX 462,LEBANON,NH,03766-0462,3,1,88000000,1,2,4,3,1,12,114005,99569,96094,Y,201512,3,73094,0,N,0,0,0,755
30058942,NATIONAL SOCIETY OF THE D,340 FLORENCE RD,FLORENC,MA,01062-2636,9,1,59062061,1,2,3,2,2,4,43300,17256,17256,Y,201604,3,10318,4217,Y,17846,18,0,0
30130760,HOLSTEIN FRIESIAN ASSOCIA,1 HOLSTEIN PLACE,BRATTLE,VT,05301-3304,3,2,236237000,1,2,8,8,1,12,36430552,24092918,19142379,Y,201512,5,17809303,10459793,Y,0,0,0,0
30135416,KNIGHTS OF COLUMBUS,PO BOX 344,ST ALBA,VT,05478-0344,9,1,36029265,5,2,1,1,2,6,2767,4204,4204,Y,201506,8,4868,0,N,0,0,0,0
30138020,ST ALBANS LODGE NO 1090 L,139 LAKE ST,ST ALBA,VT,05478-2219,9,1,30036382,5,2,4,3,1,4,100946,60080,60080,N,201604,8,108655,0,N,0,0,0,0
30183829,WOODSTOCK CHAMBER OF COMM,18 CENTRAL STREE,WOODSTO,VT,05091-1031,3,2,999000000,1,2,2,4,1,12,14960,162999,162197,Y,201512,6,162197,20053,N,0,0,0,0
30193651,WINDSOR COUNTY SOUTH CRED,383 RIVER ST,SPRINGF,VT,05156-2221,3,2,921000000,1,2,7,4,1,12,7875343,245817,245817,N,201512,14,179729,7482732,N,0,0,0,0
30225105,UNIVERSITY OF VERMONT MED,111 COLCHESTER A,BURLING,VT,05401-1473,3,1,179000000,5,2,0,9,1,9,0,153677630,153677630,Y,201509,3,142636102,0,N,0,0,0,0
30260070,BEECHER FALLS VOLUNTEER F,PO BOX 326,BEECHER,VT,05902-0326,3,1,407000000,1,2,5,4,1,12,908458,155436,155436,Y,201512,4,0,0,N,0,0,0,0
30261081,STOWE PERFORMING ARTS INC,PO BOX 3283,STOWE,VT,05672-3283,3,1,90119064,1,2,3,4,1,8,43568,183903,183903,N,201508,3,193667,6076,N,0,0,0,114
30263549,MAPLE LEAFE CHILDRENS CEN,PO BOX 148,THETFOR,VT,05074-0148,3,1,46032000,1,2,3,4,1,12,33104,183293,182403,N,201512,3,171371,0,N,0,0,0,0
30264362,CATHEDRAL SQUARE CORPORAT,412 FARRELL ST S,S BURLI,VT,05403-4466,3,1,0,1,2,8,8,1,9,11830457,10420786,10420786,N,201509,3,4989328,6838938,N,13362468,29595414,0,0
30265765,PICO SKI EDUCATION FOUNDA,94 CAMPBELL RD,CTR RUT,VT,05736-9752,3,0,0,0,2,5,3,1,12,586905,51147,31010,N,201512,3,0,0,N,0,0,0,14180
30270281,THE LIVESTOCK CONSERVANCY INC,PO BOX 477,PITTSBORO,NC,27312-0477,3,1,0,1,201706,4,5,1,6,234476,610199,600949,Y,201506,3,186892,27126,Y,0,0,247443,3319
30270346,BENNINGTON PROJECT INDEPE,614 HARWOOD HILL,BENNING,VT,05201-9006,3,1,160318000,1,2,6,6,1,6,4270380,1200835,1196958,Y,201506,3,1050728,68299,N,1361350,0,0,0
30275055,BRIDGE SCHOOL INC,1469 EXCHANGE ST,MIDDLEB,VT,05753-1186,3,1,46030000,1,2,4,4,1,6,417599,399559,399559,Y,201506,3,269059,233516,N,0,0,0,0
30275796,WALLINGFORD RESCUE INC,PO BOX 246,WALLING,VT,05773-0246,3,1,158000000,5,2,5,3,1,9,511437,71759,67352,N,201509,3,48138,189610,N,83175,0,0,0
30285938,PRESIDENT & FRIENDS OF MI,152 MAPLE ST,MIDDLEB,VT,05753-1370,3,1,59603916,1,2,3,6,1,6,61057,1588496,886516,N,201506,3,0,12242435,N,0,0,0,0
30286964,HIS INDEPENDENCE PROJECT,PO BOX 1837-A,RUTLAND,VT,05701-0000,3,1,160000000,1,2,3,6,1,12,63488,1177519,1177519,Y,201512,3,1331298,79201,N,766825,7577709,0,0
30289348,WATERBURY HISTORICAL SOCI,28 N MAIN ST,WATERBU,VT,05676-1811,3,1,0,1,2,0,0,2,12,0,0,0,Y,201512,3,65988,0,N,0,0,0,5472
30291112,STRATTONWALD RECREATION C,PO BOX 746,BONDVIL,VT,05340-0746,3,2,287297318,1,2,4,3,1,12,181063,70566,70566,N,201512,7,45960,0,N,0,0,0,0
30297099,KNIGHTS INC,PO BOX 870,BARRE,VT,05641-0870,3,2,0,5,2,4,1,2,5,435520,2603,2603,Y,201605,7,0,0,N,0,0,0,0
30301106,AMERICAN LEGION POST 19,PO BOX 292,BRISTOL,VT,05443-0292,9,1,907908000,5,2,6,6,1,6,1575125,1883383,382709,Y,201506,19,9033,101175,N,0,0,0,0
30315592,KID WATCH INC,372 PAINE TPK N,BERLIN,VT,05602-9142,3,1,0,1,2,2,1,2,6,23202,23,23,N,201606,3,23,0,N,0,0,0,0
30321712,OPPORTUNITIES CREDIT UNIO,25 WINOOSKI FALL,WINOOSK,VT,05404-2269,3,0,921000000,5,2,8,6,1,12,37110533,3723548,3723548,Y,201512,14,1987683,31861712,Y,0,0,0,0
30322210,PUTNEY FAMILY SERVICES IN,PO BOX 463,PUTNEY,VT,05346-0463,3,1,327000000,1,2,3,3,2,12,62244,26625,24788,Y,201512,3,106596,0,N,513335,0,0,0
30326364,PLANNED PARENTHOOD VERMON,784 HERCULES DR,COLCHES,VT,05446-8049,3,2,542559000,1,2,3,3,2,12,30851,30111,30111,Y,201512,4,13623,7937,N,0,0,0,0
30335931,TODO INSTITUTE,PO BOX 50,MONKTON,VT,05469-0050,3,1,123149120,1,2,4,4,1,6,226855,123233,118452,N,201506,3,111750,85420,N,312616,300262,0,0
30347544,VERMONT BREWERS ASSOCIATI,110 MAIN STREET,BURLING,VT,05401-8451,3,2,205000000,1,2,4,4,1,12,260737,476647,467099,Y,201512,6,424745,0,N,0,0,0,0
30347985,COLLINS-PERLEY SPORT CENT,890 FAIRFAX RD,ST ALBA,VT,05478-1888,3,1,297000000,1,2,5,5,1,6,991450,980190,972857,N,201506,3,691883,76315,N,280875,4050374,0,0
30353976,SOUTHEAST VERMONT TRANSIT,45 MILL ST,WILMING,VT,05363-9704,3,1,994915000,1,2,8,7,1,6,14539773,7417782,7333935,Y,201506,3,78319,1811068,Y,13827516,0,0,0
30354743,STOWE SCHOOLS FOUNDATION,PO BOX 820,STOWE,VT,05672-0820,3,1,994602059,1,2,4,3,2,9,181982,48389,47612,Y,201509,3,40976,0,N,206945,0,0,0
30355160,VERMONT CHEESE COUNCIL,PO BOX 165,RANDOLP,VT,05060-0165,3,2,0,1,2,3,4,1,12,77240,235529,229638,Y,201512,6,169800,4898,N,0,0,0,0
30357742,COCHRANS SKI AREA INC,PO BOX 789,RICHMON,VT,05477-0789,3,1,0,1,2,5,1,2,4,985878,5300,4145,Y,201503,3,299667,3480,N,0,0,0,245
30365332,FRIENDS OF THE WALTER IRI,PO BOX 207,CHARLOT,VT,05445-0207,3,1,0,1,2,4,3,1,6,170934,65445,65445,N,201606,3,65445,0,N,0,0,0,41165
30367724,VERMONT CHILD CARE INDUST,COUNCIL 145 PINE,SHELBUR,VT,05482-0000,3,1,0,1,2,4,4,1,6,105198,483848,483848,Y,201606,3,25638,18406,N,1838834,25638,0,0
30367780,WESTGATE HOUSING INC,50 WESTGATE DR,BRATTLE,VT,05301-0000,3,1,0,1,2,4,4,1,12,134540,216552,216552,Y,201512,3,78598,28958,N,0,0,0,3575
30370825,SOUTH ROYALTON SCHOOL-BAS,PO BOX 542,S ROYAL,VT,05068-0542,3,1,0,1,2,2,4,1,6,19451,230979,230979,Y,201606,3,161097,0,N,0,0,0,0
30372222,ESSEX CHIPS INC,2 LINCOLN ST,ESSEX J,VT,05452-3154,3,1,0,1,2,4,4,1,6,138455,237285,237285,Y,201506,3,32587,15550,N,1654748,0,0,0
30376808,TOP CHILD DEVELOPMENT CENTER INC,1540 KESSLER BOULEVARD WEST DR,INDIANAPOLIS,IN,46228-1953,3,1,0,1,201612,1,3,2,12,4939,34644,34644,Y,201512,3,19300,0,N,706111,19300,0,0
30388426,SERVICE FOR PEACE INC,360 FAIRFIELD AV,BRIDGEP,CT,06604-3911,3,1,0,1,2,4,5,1,9,495150,731766,731766,Y,201509,3,140125,56958,N,4907414,569768,0,0
30388873,LEOTA BRAUN CHARITABLE FOUNDATION INC,PO BOX 364,ROCKFORD,OH,45882-0364,3,1,0,1,201612,4,3,1,12,160562,69231,67811,Y,201512,3,51424,0,N,0,0,0,8725
